"fqdn","ip","asn","ip_prefix","owner","cc"
"allocation-familial-france.fr","139.190.234.197","213441","139.190.234.0/24","SLAYER-AS, GB","PK"
"betillion.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"betninjacasino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cabaiafrance.fr","196.244.194.244","58065","196.244.194.0/24","PACKETEXCHANGE, GB","SC"
"contactaide.fr","","","","",""
"godofcasinos.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"goldentigercasino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"sephoraoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"spinauracasinos.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"stussyfrancefr.fr","196.196.38.210","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"verification-creditagricole.fr","212.11.64.141","42624","212.11.64.0/24","SWISSNETWORK02, SC","SC"
