"fqdn","ip","asn","ip_prefix","owner","cc"
"1wincasino.fr","","","","",""
"1xbetcasino.fr","","","","",""
"albln-michel.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ally-spins.fr","104.21.13.150","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"arlequincasinos.fr","","","","",""
"avantage-annulable-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"banzai-casino.fr","","","","",""
"blacklabelcasino.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"bommerangcasino.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"capo-spin.fr","172.67.153.248","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"cashwin-casino1.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"casino-astral.fr","","","","",""
"casino-clic.fr","","","","",""
"casino-fatboss.fr","","","","",""
"casino-machance.fr","","","","",""
"celsius-casino.fr","","","","",""
"celsiuscasino1.fr","","","","",""
"cocoa-casino.fr","172.67.170.32","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"cocoa-fr.fr","104.21.43.22","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"commande-annulable-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"commande-date-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"commandes-date-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"cresuscasinogame.fr","104.21.80.78","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"date-commande-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"date-commandes-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"divaspin-france.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"dossier-maladies.fr","","","","",""
"electrolux-france.fr","217.160.0.177","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"evolvecasino.fr","","","","",""
"fast-slots-fr.fr","172.67.140.173","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"fast-slotscasino.fr","172.67.158.81","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"fezbetcasinoapp.fr","","","","",""
"fezbetcasinobonus.fr","","","","",""
"fezbetcasinologin.fr","","","","",""
"fezbetcasinopromocode.fr","","","","",""
"fezbetcasinosport.fr","","","","",""
"goodmancasino.fr","45.94.158.182","56851","45.94.158.0/24","VPS-UA-AS, UA","UA"
"hellocareapp.fr","","","","",""
"hellocareclient.fr","191.96.144.177","47583","191.96.144.0/24","AS-HOSTINGER, CY","AE"
"hellocareclinic.fr","195.35.60.127","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"hellocareconnect.fr","191.96.144.32","47583","191.96.144.0/24","AS-HOSTINGER, CY","AE"
"hellocarecontact.fr","191.101.104.34","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"hellocaredocteur.fr","212.1.212.159","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"hellocarehealth.fr","212.1.212.102","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"hellocarehelp.fr","","","","",""
"hellocareinfo.fr","191.101.104.82","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"hellocareonline.fr","","","","",""
"hellocarepatients.fr","191.101.104.91","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"hellocarepro.fr","195.35.60.16","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"hellocaresante.fr","195.35.60.9","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"hellocareservice.fr","195.35.60.240","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"hellocaresupport.fr","212.1.212.114","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"hellocareteleconsult.fr","191.96.144.87","47583","191.96.144.0/24","AS-HOSTINGER, CY","AE"
"hellocarevirtualcare.fr","195.35.60.35","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"kway-promo.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"lucky31.fr","45.83.193.70","56851","45.83.193.0/24","VPS-UA-AS, UA","EE"
"lucky8-casino.fr","","","","",""
"millionzcasino1.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"mondial-colis.fr","85.239.34.143","200019","85.239.34.0/24","ALEXHOST, MD","RU"
"montblancfrance.fr","104.21.86.184","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"mrpachocasinoapp.fr","","","","",""
"mrpachocasinobonus.fr","","","","",""
"mrpachocasinologin.fr","","","","",""
"mrpachocasinooffres.fr","","","","",""
"mrpachocasinopromo.fr","","","","",""
"mrpachocasinopromotion.fr","","","","",""
"mrxbetcasino.fr","","","","",""
"myjackpotcasino.fr","","","","",""
"nord-vpn.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"null-commande-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"null-order-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"orangecourriel.fr","","","","",""
"order-annul-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"order-null-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"orranqe.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"oscarspin-france.fr","104.21.20.208","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"outlook.wf","","","","",""
"payqal.fr","193.203.239.51","210403","193.203.239.0/24","LWS, FR","FR"
"peppermillcasino777.fr","","","","",""
"peppermillcasinoapp.fr","","","","",""
"peppermillcasinobonus.fr","","","","",""
"peppermillcasinologin.fr","","","","",""
"peppermillcasinomobile.fr","","","","",""
"peppermillcasinopromo.fr","","","","",""
"rabonacasinoapp.fr","104.21.80.248","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"rabonacasinobet.fr","","","","",""
"rabonacasinobonus.fr","","","","",""
"rabonacasinologin.fr","","","","",""
"rabonacasinopromocode.fr","172.67.131.241","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"renouvellement-service-assure-en-ligne.fr","91.208.206.55","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"seikosboutique.fr","104.21.90.39","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"shuffle-casino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"spinmamascasino.fr","104.21.26.161","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
