"fqdn","ip","asn","ip_prefix","owner","cc"
"accesconcert.fr","216.150.1.1","16509","216.150.1.0/24","AMAZON-02, US","US"
"bordeaux-cybertek.fr","185.192.96.254","51167","185.192.96.0/23","CONTABO, DE","DE"
"ca-atlantiques-vendee.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"captainjack-casino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casino-captainjack.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casino-vave-online.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casinocazeus.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casinospinmillion.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casinotalismania.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"casinovave-online.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cazeuscasino-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cazeuscasinofr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cazeuscasinos.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cazeuss.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cazeusscasino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"cetifspaylappsp.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ch-janze.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"compte-verification-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"comptoircolibri-shop.fr","185.230.63.186","58182","185.230.63.0/24","WIX_COM, IL","IL"
"drieetsgouv.fr","","","","",""
"espace-transcash.fr","","","","",""
"fortuneoconformite.fr","217.160.0.118","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"hollisterfrance.fr","172.67.188.63","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"kinbetcasino-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"kinbetcasino1.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"kinbetcasinofr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"kinbetcasinos.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"messagerieboncoin.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"mondial-relay-traitement.fr","217.154.13.214","8560","217.154.13.0/24","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"no-reply-prime.fr","193.149.189.105","399629","193.149.189.0/24","BLNWX, US","US"
"nouveau-compte-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"reply-prime.fr","75.2.103.23","16509","75.2.96.0/20","AMAZON-02, US","US"
"se-connecter-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"slotsvilcasino-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"slotsvilcasino1.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"slotsvilcasinos.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"spinmillioncasino-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"talismaniacasino-fr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"talismaniacasino1.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"talismaniacasinofr.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"verification-compte-prime.fr","75.2.103.23","16509","75.2.96.0/20","AMAZON-02, US","US"
"wildsino-casino.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"xn--assure-scurit-renouvellement-en-ligne-ijdf.fr","91.208.206.67","200019","91.208.206.0/24","ALEXHOST, MD","MD"
