"fqdn","ip","asn","ip_prefix","owner","cc"
"alert-activation-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"bordeaux-cybertek.fr","65.181.113.31","209341","65.181.113.0/24","WHG-FRA, GB","GB"
"brixo-outlet.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"clarksfranceoutlet.fr","196.244.194.248","58065","196.244.194.0/24","PACKETEXCHANGE, GB","SC"
"dossier-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"espace-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"gooseoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"mon-compte-cpf.fr","198.177.120.25","22612","198.177.120.0/24","NAMECHEAP-NET, US","US"
"monespace-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"notify-activation-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"now-activation-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"productivity-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
"rediriprime.fr","195.85.114.88","399629","195.85.114.0/24","BLNWX, US","US"
"renouvelerabonnementametis.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"serviceoppositioncarte.fr","217.160.0.161","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"soon-activation-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"stable-prime.fr","206.71.148.212","399629","206.71.148.0/24","BLNWX, US","US"
"ticket-prime.fr","193.149.190.210","399629","193.149.190.0/24","BLNWX, US","US"
