"fqdn","ip","asn","ip_prefix","owner","cc"
"ai-mistral.fr","192.64.119.196","22612","192.64.119.0/24","NAMECHEAP-NET, US","US"
"alexandercasinoenligne.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"almani-chaussures.fr","104.21.73.122","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"amoncasinoenligne.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"betifycasinoenligne.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"brunocasinoenligne.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"camperfrancesoldes.fr","104.21.77.185","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"casinoextra1.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"casinoextraonline.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"casinowildsultan.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"cresuscasinoonline.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"fila-france.fr","196.196.38.196","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"it-leboncoin.fr","51.159.188.5","12876","51.158.0.0/15","Online SAS, FR","FR"
"kingschancecasino.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"kingschanceenligne.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"kwayoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ledger-platform.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"lulu-lemon.fr","104.21.16.1","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"machancecasinowin.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"nvcasino.fr","","","","",""
"officiel-irontvpro.fr","194.164.74.154","47583","194.164.72.0/21","AS-HOSTINGER, CY","DE"
