"fqdn","ip","asn","ip_prefix","owner","cc"
"anekkefrance.fr","","","","",""
"drmartensparis.fr","196.240.121.234","41564","196.240.121.0/24","AS41564, GB","SC"
"infoguv-amandess.fr","","","","",""
"mondialreiay.fr","","","","",""
"pointrelais-locker.fr","196.251.66.116","329007","196.251.66.0/24","ELENDE, AO","SC"
"reactivation-pl.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"reprogrammer-mon-colissimo.fr","185.196.11.45","42624","185.196.11.0/24","SWISSNETWORK02, SC","SC"
"socotec-enr.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"universitelyon.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"xn--mondalrelay-fcb.fr","","","","",""
