"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-support.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"alexandar-casino.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"alexandarcasino.fr","172.67.173.110","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"alexandercasino777.fr","172.67.182.218","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"assurancemaladies-santes.fr","","","","",""
"autryschaussures.fr","172.67.165.81","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"bershkafr.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"bnp-parisbas.fr","","","","",""
"casinoenargentreel.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"casinoenlignenouveau.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"casinoretraitinstantane.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"coolwaychaussures.fr","104.21.30.101","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"express-mondialrelay.fr","196.251.66.116","329007","196.251.66.0/24","ELENDE, AO","SC"
"pointrelais-livraison.fr","196.251.66.116","329007","196.251.66.0/24","ELENDE, AO","SC"
"seeee-more.re","217.70.184.55","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"support-activation.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"xn--lboncoin-b1a.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
