"fqdn","ip","asn","ip_prefix","owner","cc"
"antisgouv.fr","213.158.94.243","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"antsgov.fr","217.160.0.177","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"casinolo-casino.fr","52.48.146.123","16509","52.48.0.0/14","AMAZON-02, US","US"
"casinolo1.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS, DE","DE"
"casinovacasino.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"havaianasfr.fr","104.21.71.208","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"klemansoldes.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"leonbet-france.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"nnotaires.fr","185.98.136.166","210403","185.98.136.0/24","LWS, FR","FR"
"particulier-sogec.fr","104.21.4.92","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"paypl.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ultimecredit-nickel.fr","92.112.198.183","47583","92.112.196.0/22","AS-HOSTINGER, CY","UA"
"verif-secure.fr","","","","",""
