"fqdn","ip","asn","ip_prefix","owner","cc"
"journal-officiel-etat-org.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"journalofficiel-etat-org.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"magasin-darty.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ministere-pfs.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ministere-spfs.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"mon-status-livraison.fr","79.110.49.142","399486","79.110.49.0/24","VIRTUO, CA","BG"
"offres-annonces-lbc6477494879843.fr","213.158.94.244","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"pandorafr.fr","104.21.16.1","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"publications-officielles-etat.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"publicationsofficielles-etat.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"registre-ipeci-etat-org.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"registre-ipfs-etat-org.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"registre-ipfs-etat.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"registreipeci-etat-org.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"technique-urssaf.fr","91.216.107.201","210403","91.216.107.0/24","LWS, FR","FR"
"ursafe.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"xn--ministere-franais-nsb.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
