"fqdn","ip","asn","ip_prefix","owner","cc"
"bookingfrance.fr","193.253.106.25","3215","193.253.96.0/19","France Telecom - Orange, FR","FR"
"cmu-ameli.fr","176.65.139.102","215240","176.65.139.0/24","-Reserved AS-, ZZ","DE"
"contact-banquedefrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"contactxiaomi.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"delivrancesdestitres-ants.fr","","","","",""
"diptyquefrance.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"education-nationale-evenements.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"enhypen.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"espace-reprogrammation-enligne.fr","217.65.145.151","47583","217.65.144.0/21","AS-HOSTINGER, CY","DE"
"fr-underarmour.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"france-travaill.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"francevinfo.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"jeux-paris2024.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ma-cyberbanque.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ma-livraison-mrelay.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
"mondialrelay-logistique.fr","5.135.136.43","16276","5.135.0.0/16","OVH, FR","FR"
"mondialrelay-suivi-colis.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"myfrance-travail.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"pepsico-group.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"reseau-ticket.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"service-login-myapp.fr","94.156.177.12","214943","94.156.177.0/24","RAILNET, US","BG"
"service-prioritaire-mondialrelay.fr","176.65.143.56","215208","176.65.143.0/24","-Reserved AS-, ZZ","DE"
"suiviscolis-mondialrelay.fr","94.156.177.12","214943","94.156.177.0/24","RAILNET, US","BG"
"tedbakerfr.fr","","","","",""
"ticketmasterenhypen.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"univ-dbkm.fr","217.160.0.38","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
