"fqdn","ip","asn","ip_prefix","owner","cc"
"bershka-france.fr","172.67.216.174","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"binance.re","52.213.114.86","16509","52.208.0.0/13","AMAZON-02, US","US"
"casino-classic.fr","104.21.35.178","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"doctolib-remboursement.fr","194.26.192.214","210558","194.26.192.0/24","SERVICES-1337-GMBH 1337-SERVICES-GMBH-NETWORK, DE","DE"
"fr-casinoclassic.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"fr-juliuscasino.fr","172.67.143.209","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"goldentiger.fr","104.21.4.45","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"gouv-auth.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"hermes-casino.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"iledecasinofrance.fr","104.21.89.61","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"iledecasinos.fr","172.67.130.122","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"lacoste-france.fr","172.67.143.60","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"ninho-billetterie.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"no-reply-credit-agr.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"peppermill-casino.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"ticketsmaster.fr","198.54.114.131","22612","198.54.114.0/24","NAMECHEAP-NET, US","US"
"toulouse-aeroport.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"wilddicecasino24.fr","172.67.212.209","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"wilddicecasinoo.fr","172.67.141.161","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
