"fqdn","ip","asn","ip_prefix","owner","cc"
"assurancevie-caisse-epargne.fr","","","","",""
"banquepopulairecotedazur.fr","","","","",""
"bpvfbanquepopulaire.fr","","","","",""
"casino-pistolo.fr","","","","",""
"casinopistolo.fr","","","","",""
"distributions-carrefour.fr","","","","",""
"doretdeplatine-billet.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"e-depotdsfond-auth.fr","","","","",""
"laposte-reprogrammation-colis.fr","","","","",""
"paiementspaypal.fr","","","","",""
