"fqdn","ip","asn","ip_prefix","owner","cc"
"1cdn.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"aldi-sued.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"aliexpress-france.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"allocations-caf.fr","","","","",""
"amllocine.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"antai-france.fr","","","","",""
"chronostore.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"compte-auchan.fr","","","","",""
"credit-agrivole.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"cybertek-bordeaux.fr","46.30.213.154","51468","46.30.208.0/21","ONECOM, DK","DK"
"dlsneplus-abonnement.fr","9.212.166.35","NA","NA","NA","US"
"econocom-france.fr","109.234.164.237","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"eleclercgroupe.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"gs-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ilede-france.fr","193.233.161.148","200019","193.233.161.0/24","ALEXHOST, MD","RU"
"just-verication-id-agricole.fr","47.87.146.181","8100","47.87.144.0/21","ASN-QUADRANET-GLOBAL, US","US"
"keboncoin.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"laposte-lenquetecarrepro.fr","204.74.99.103","397213","204.74.99.0/24","SECURITYSERVICES, US","US"
"m-amende.fr","","","","",""
"magasincybertekbordeaux.fr","62.72.38.124","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"magasinskiplingparis.fr","104.21.42.57","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"mes-amendes.fr","","","","",""
"navigo-remboursement.fr","20.199.11.175","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"payseclbc.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"pirnhub.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"portail-amendes-antai.fr","","","","",""
"postalebanque.fr","185.135.132.48","210403","185.135.132.0/24","LWS, FR","FR"
"salomonfrance-outlet.fr","","","","",""
"secure2-credit-agricoie.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"secure2-credit-agricole.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"secure3-credit-agricole.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"univ-tise2.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
