"fqdn","ip","asn","ip_prefix","owner","cc"
"bours-clients-particulier.fr","","","","",""
"bouyguestelecomr.fr","173.255.194.134","63949","173.255.192.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"boxf1.fr","","","","",""
"cgt-peugeot-mulhouse.fr","72.14.178.174","63949","72.14.176.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"chronopost-affranchisement.fr","213.226.123.63","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"esuipe.fr","45.33.2.79","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"eurodisneyland.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"flequipe.fr","72.14.185.43","63949","72.14.176.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"gronoble.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"laposte-chronopost.fr","45.56.79.23","63949","45.56.64.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"liquidarom-dis.fr","45.56.79.23","63949","45.56.64.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"liquidarom-distri.fr","198.58.118.167","63949","198.58.96.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"liquidarom-distribut.fr","173.255.194.134","63949","173.255.192.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"liquidarom-distributi.fr","45.33.20.235","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"lmediapart.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"logistics-ups.fr","45.148.244.75","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"mes-amendes-antai.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mesalloc.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mon-espace-fiscal.fr","91.212.166.35","198953","91.212.166.0/24","PROTON66, RU","RU"
"mon-instruction-chronopost.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"mychu-toulouse.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"randstadt.fr","","","","",""
"tracking-ups.fr","","","","",""
"ups-logistics.fr","","","","",""
"wengo-aide.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"wwwlunlon.fr","45.33.20.235","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
