"fqdn","ip","asn","ip_prefix","owner","cc"
"adidas.tf","35.161.126.63","16509","35.160.0.0/13","AMAZON-02, US","US"
"anah-pole-validation.fr","217.160.0.213","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"anpost-ie.re","81.161.229.145","211252","81.161.229.0/24","AS_DELIS, US","BG"
"armurerierechargement.fr","104.21.48.130","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"brooksbrothersfrance.fr","196.196.223.49","58065","196.196.223.0/24","PACKETEXCHANGE, GB","SC"
"chorusprofacture.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"doctoiib.fr","213.123.60.239","2856","213.120.0.0/14","BT-UK-AS BTnet UK Regional network, GB","GB"
"espace-infraction.fr","212.192.14.90","207713","212.192.14.0/24","GIR-AS, RU","CZ"
"gouvantai-amendes.fr","","","","",""
"iledefrance-mobiltes.fr","193.233.161.148","200019","193.233.161.0/24","ALEXHOST, MD","RU"
"laposte-support.fr","20.199.81.48","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"lydia-app.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"miseajour-espaceclient.fr","","","","",""
"pole-validation-anah.fr","217.160.0.146","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"r-orange.fr","195.85.114.200","399629","195.85.114.0/24","BLNWX, US","US"
"regularisation-ecoprimes.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"secure2-amendes-gov.fr","","","","",""
"service-regulation.fr","","","","",""
"supportups.fr","62.210.144.186","12876","62.210.0.0/16","Online SAS, FR","FR"
"xn--santdoctolib-eeb.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"xn--sg-particulierscurit-p2bf.fr","","","","",""
