"fqdn","ip","asn","ip_prefix","owner","cc"
"alerteseisme.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"aws.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"basketbrooks.fr","","","","",""
"challanges.fr","198.50.252.64","16276","198.50.128.0/17","OVH, FR","CA"
"chamieparis.fr","72.14.185.43","63949","72.14.176.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"chrono-supportclient.fr","179.43.187.220","51852","179.43.128.0/18","PLI-AS, PA","PA"
"cybertek-magasinbordeaux.fr","62.72.38.124","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"digitalocean.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"fr-bmstores.fr","","","","",""
"fr-colruytfrance.fr","240.0.0.1","NA","NA","NA",""
"identite-france.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"koccie.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"lbp-particulier-certi-clients.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"mails-orange.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"mullvad.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"openterraform.tf","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"secure2-paypai.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"secure3-amendes-gov.fr","","","","",""
