"fqdn","ip","asn","ip_prefix","owner","cc"
"acheterviagra.fr","23.236.62.147","396982","23.236.62.0/24","GOOGLE-CLOUD-PLATFORM, US","US"
"antai-information.fr","","","","",""
"antai-infraction-info.fr","45.66.230.30","211252","45.66.230.0/24","AS_DELIS, US","BG"
"cedlts-agrlcoles.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"chronopost-infocolis.fr","172.252.236.143","208226","172.252.236.0/24","OUIHEBERG, FR","US"
"eredi1secu.fr","109.172.44.223","207713","109.172.44.0/24","GIR-AS, RU","RU"
"facebookl.fr","","","","",""
"infos-antai-amendes.fr","213.226.123.103","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"magasin-cybertekpau.fr","154.49.244.50","47583","154.49.244.0/23","AS-HOSTINGER, CY","US"
"magasincybertekpau.fr","","","","",""
"mes-impotsgouv.fr","213.226.123.48","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"mytf1max-renouvellement.fr","5.42.199.12","49943","5.42.199.0/24","ITRESHENIYA-AS, RU","RU"
"nouveau-service-bnpparibas.fr","2.59.255.11","46308","2.59.255.0/24","","BG"
"nouvelle-cle-digitale-bnp-paribas.fr","2.59.255.11","46308","2.59.255.0/24","","BG"
"paiement-secure.fr","34.203.36.40","14618","34.192.0.0/12","AMAZON-AES, US","US"
"serviceantai.fr","217.160.0.127","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"telepaiements-gouv-amendes.fr","179.43.155.136","51852","179.43.128.0/18","PLI-AS, PA","PA"
