"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-cledigitale-bnpparibas.fr","85.208.139.77","46308","85.208.139.0/24","","BG"
"birkenstocksoldes.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"contraventions-ants.fr","149.100.158.205","47583","149.100.158.0/23","AS-HOSTINGER, CY","US"
"cybertek-cybertekpau.fr","154.49.244.50","47583","154.49.244.0/23","AS-HOSTINGER, CY","US"
"cybertek-magasinpau.fr","154.49.244.50","47583","154.49.244.0/23","AS-HOSTINGER, CY","US"
"dossier-amende-antai.fr","45.66.230.30","211252","45.66.230.0/24","AS_DELIS, US","BG"
"groupama-caisse-loire-bretagne.fr","212.227.181.169","8560","212.227.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"lacoste-france.fr","","","","",""
"localiseriphone.fr","104.21.60.136","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"mise-a-jour-annuel.fr","13.38.43.71","16509","13.36.0.0/14","AMAZON-02, US","US"
"netflix-gestion.fr","","","","",""
"pau-magasincybertek.fr","154.49.244.50","47583","154.49.244.0/23","AS-HOSTINGER, CY","US"
"renouvellement-antai.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"service-cledigital-bnp-paribas.fr","95.214.27.111","211252","95.214.27.0/24","AS_DELIS, US","BG"
"service-gestion-amende.fr","45.66.230.30","211252","45.66.230.0/24","AS_DELIS, US","BG"
"suivre-mon-colissimo.fr","45.138.16.104","210558","45.138.16.0/24","SERVICES-1337-GMBH, DE","NL"
"support-kenwood.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"verication-info.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
