"fqdn","ip","asn","ip_prefix","owner","cc"
"a-mazon.fr","240.0.0.1","NA","NA","NA",""
"activation-cle-digitale-bnp-paribas.fr","","","","",""
"ameli-renouvellement-aide.fr","","","","",""
"anta-i.fr","240.0.0.1","NA","NA","NA",""
"assistances-ameli.fr","","","","",""
"auchangroupe.fr","46.30.213.165","51468","46.30.208.0/21","ONECOM, DK","DK"
"carglass-france.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"chrono-colis-transit.fr","","","","",""
"chronoposterreurlivraison.fr","","","","",""
"dossieramende-antai.fr","","","","",""
"facturation4867266.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"fiscgouv.fr","","","","",""
"gouvernement-amende.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"l-apost.fr","","","","",""
"netfl-ix.fr","240.0.0.1","NA","NA","NA",""
"package-tracking-dhl.fr","","","","",""
"sav-bouygues.fr","","","","",""
"voiture-leboncoin.fr","","","","",""
"xn--espace-clientle-brsm-11b.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"xn--rgularisation-paiement-b8b.fr","","","","",""
