"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-cledigitale-bnp-paribas.fr","","","","",""
"aigleparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"antaigouv-reglement.fr","","","","",""
"appneosurf.fr","46.30.213.141","51468","46.30.208.0/21","ONECOM, DK","DK"
"arketparis.fr","","","","",""
"armanioutlet.fr","","","","",""
"armaniparissale.fr","","","","",""
"deblo-particulier-brsm.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"decathlonparis.fr","","","","",""
"dhlrelgement.fr","193.29.104.44","9009","193.29.104.0/24","M247, RO","RO"
"douane-finance.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"gcdsparis.fr","","","","",""
"gdiscount.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ict-impot-gouve.fr","","","","",""
"identgouv.fr","185.38.142.116","47674","185.38.142.0/24","NETSOLUTIONS, MO","PT"
"intradef.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"jomercerparis.fr","","","","",""
"lbclocation.fr","109.234.165.110","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"lebocoinpayement.fr","240.0.0.1","NA","NA","NA",""
"lornajaneparis.fr","","","","",""
"lottusseparis.fr","","","","",""
"napapijriparis.fr","","","","",""
"oakleymarseille.fr","","","","",""
"ospreyparis.fr","","","","",""
"razerparis.fr","","","","",""
"recouvrement-paypal.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"reglement-espace.fr","","","","",""
"samedelmanparis.fr","","","","",""
"stevemaddenparissale.fr","","","","",""
"tiffanyparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"todsparis.fr","","","","",""
"versaceparis.fr","","","","",""
