"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-ants-regul.fr","","","","",""
"amendes-majorations.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"antai-majoration.fr","213.226.123.103","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"applicationdusinagetechnique.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"canonmedicalsystemsfrancesas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"carrierrefrigerationdistributionfrancesas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"constataccidentauto.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dossier-regularisation.fr","","","","",""
"eiffageconstructionlorraine.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"engie-groupe.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"espace-reglement.fr","","","","",""
"fizzydistributionsas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"guisneldistributionsas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"immigration-services.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"johnsonjohnsonmedicalsas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"litigecontentieux.fr","191.101.13.243","47583","191.101.12.0/22","AS-HOSTINGER, CY","AE"
"mc3logistiquesas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"mmotorsautomobilesfrancesas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"mon-colis-acheminement.fr","","","","",""
"normadistributionfrancesas.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"onepiecenetflix.fr","141.125.160.247","36351","141.125.128.0/18","SOFTLAYER, US","US"
"pay-leboncoin.fr","89.117.169.157","47583","89.117.168.0/23","AS-HOSTINGER, CY","LT"
"saschaussee.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"saskalicommunication.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"sasmiaautomobiles.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"snapchat-connexion.fr","","","","",""
"telepayer-mesamendes.fr","213.226.123.103","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
