"fqdn","ip","asn","ip_prefix","owner","cc"
"amaeli.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"amende-paiement-antai.fr","185.252.179.35","46308","185.252.179.0/24","","BG"
"antai-contravention-info.fr","45.66.230.30","211252","45.66.230.0/24","AS_DELIS, US","BG"
"bnpparibas-service-clients.fr","","","","",""
"cgoogle.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"chrono-post-service-colis.fr","","","","",""
"chrono-ship.fr","","","","",""
"chronopost-information-livraison.fr","213.226.123.65","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"contact-microsoft.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dayson.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"dechatlon.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"declathon.fr","104.247.82.51","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"disneyholidays.fr","64.190.63.111","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"dsp2-secure.fr","","","","",""
"gedimat-france.fr","46.30.213.158","51468","46.30.208.0/21","ONECOM, DK","DK"
"lappste.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lassuraceretraite.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lassuranceretraire.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lbcpaiementsecurise.fr","83.229.19.71","210403","83.229.19.0/24","LWS, FR","FR"
"liddle.fr","104.247.82.53","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"livraison-colis-suivi.fr","","","","",""
"livraisonschronopost.fr","","","","",""
"mesamendes-antaigouv.fr","213.226.123.103","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"ministere-travail-gouve.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"mon-colis-suivi.fr","","","","",""
"mytoyota.fr","104.247.82.52","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"netflix-compte-reactivation.fr","81.88.53.92","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"securisation-axa.fr","","","","",""
"service-clients-bnpparibas.fr","","","","",""
"serviceamendes-antai.fr","","","","",""
"skycanner.fr","104.247.81.50","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"suivi-expedition-chronopost.fr","","","","",""
"suivi-supportcolis.fr","185.163.126.100","51269","185.163.124.0/22","HEXATOM, FR","FR"
"suiviechronopost.fr","","","","",""
"telepaiement-amendes.fr","179.43.182.247","51852","179.43.128.0/18","PLI-AS, PA","PA"
"telepaiement-gouv-amendes.fr","","","","",""
"yahio.fr","104.247.82.72","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
