"fqdn","ip","asn","ip_prefix","owner","cc"
"83hotmail.fr","","","","",""
"amendes-reglements.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"amzcompte.fr","213.226.123.103","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"avisdecontraventionmail.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"axa-clients.fr","","","","",""
"chaussuresfila.fr","","","","",""
"dossier-antaigouv.fr","45.33.30.197","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"etu-parisdescartes.fr","","","","",""
"etu-univtlse.fr","","","","",""
"msnmessenger.fr","","","","",""
"particuliersg.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"salomonpascher.fr","172.67.146.92","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
