"fqdn","ip","asn","ip_prefix","owner","cc"
"beijaflor.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"c-suivi-chronopost.fr","91.230.110.14","51167","91.230.110.0/24","CONTABO, DE","DE"
"dhl-support.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"electrdepot.fr","35.208.167.228","15169","35.208.0.0/15","GOOGLE, US","US"
"gouvamend.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"info-antai-amendes.fr","176.123.2.62","200019","176.123.2.0/24","ALEXHOST, MD","MD"
"infosalacvitalsec.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"lidl-me.fr","193.233.48.48","207713","193.233.48.0/24","GIR-AS, RU","RU"
"ma-banque-info.fr","217.72.203.33","8560","217.72.192.0/20","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mon-compte-paypal.fr","141.98.6.46","211252","141.98.6.0/24","AS_DELIS, US","BG"
"nickelcompte.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"notif-cmb.fr","91.215.85.131","200593","91.215.85.0/24","PROSPERO-AS, RU","RU"
"sacboston.fr","","","","",""
"suivi-colis-livraison.fr","91.208.206.225","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"supportcolis-chronopost.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
