"fqdn","ip","asn","ip_prefix","owner","cc"
"amandes-regularisation-pv.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"amazon-prelevement.fr","","","","",""
"amende-regulariser.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"antai-regulation.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"arashoesparis.fr","","","","",""
"carrefourgroup.fr","217.21.190.139","34762","217.21.176.0/20","COMBELL-AS, BE","BE"
"ceam-cpam.fr","109.234.165.115","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"chrono-suivis-post.fr","","","","",""
"chronopost-fr-colis.fr","","","","",""
"conformite-lbp.fr","193.203.239.78","210403","193.203.239.0/24","LWS, FR","FR"
"france-suivi-colis.fr","213.232.235.250","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"harrysparis.fr","","","","",""
"info-contravention.fr","","","","",""
"info-gouv-amende.fr","","","","",""
"informations-chronopost.fr","","","","",""
"monespace-clients.fr","80.94.95.77","204428","80.94.95.0/24","SS-NET, BG","RO"
"nike-airmaxpascher.fr","","","","",""
"pagesjunes.fr","","","","",""
"paiementantaigouv.fr","","","","",""
"paris2o24.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"scarmor-sa.fr","185.26.107.54","24935","185.26.106.0/23","ATE-AS, FR","FR"
"securisepayleboncoin.fr","240.0.0.1","NA","NA","NA",""
"suivis-dhl-colis.fr","","","","",""
"super-u-perdis.fr","193.203.239.78","210403","193.203.239.0/24","LWS, FR","FR"
"telepaiement-amende.fr","179.43.182.60","51852","179.43.128.0/18","PLI-AS, PA","PA"
"vosamendes.fr","193.3.19.201","50340","193.3.19.0/24","SELECTEL-MSK, RU","RU"
"xn--monespace-info-rgularisation-qrc.fr","80.94.95.77","204428","80.94.95.0/24","SS-NET, BG","RO"
