"fqdn","ip","asn","ip_prefix","owner","cc"
"ame1ie.fr","185.230.63.171","58182","185.230.63.0/24","WIX_COM, IL","IL"
"antai-contraventions-enligne.fr","","","","",""
"antaigouv-usager.fr","","","","",""
"balenciagaparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"chronopost-probleme-acheminement.fr","","","","",""
"colissimo-suivi-colis.fr","","","","",""
"contravention-formulaire.fr","","","","",""
"expedition-colissimo.fr","","","","",""
"gouv-regul.fr","","","","",""
"hokaoutletparis.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"paiement-amendegouv.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"stckstore.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"telcoupon.fr","217.160.0.45","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"telepaiement-amendegouv.fr","164.92.242.124","14061","164.92.240.0/20","DIGITALOCEAN-ASN, US","US"
"universalmusiclabel.fr","","","","",""
"vosamendes-antai.fr","87.121.221.114","211252","87.121.221.0/24","AS_DELIS, US","BG"
"www-blablastream.fr","172.67.145.129","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"www-coflix.fr","172.67.135.210","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"www-dpstream.fr","104.21.60.129","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"www-extreme-download.fr","172.67.208.96","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"www-french-stream.fr","172.67.207.175","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"www-goflix.fr","104.21.67.11","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"www-hdss.fr","104.21.50.103","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"www-justdaz.fr","172.67.150.183","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"www-novaflix.fr","104.21.62.154","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"www-papadustream.fr","104.21.32.253","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"www-rikmod.fr","172.67.164.30","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"www-sadisflix.fr","104.21.10.143","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"www-seriecenter.fr","172.67.223.49","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"www-series-streaming.fr","172.67.159.53","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"www-streaming-film.fr","172.67.144.3","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"www-streaming-films.fr","104.21.76.174","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"www-streaming.fr","104.21.12.68","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"www-tirexo.fr","104.21.38.46","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"www-wawacity.fr","104.21.81.176","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"www-wiflix.fr","172.67.160.116","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"www-zone-telechargement.fr","104.21.55.85","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
