"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-connect.fr","161.97.137.124","51167","161.97.128.0/19","CONTABO, DE","DE"
"antai-mes-amendes.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"antai-national.fr","45.145.164.60","207992","45.145.164.0/24","FEELB, FR","FR"
"instruction-livraison.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ma-carte-renouvellement.fr","185.247.117.192","60781","185.247.117.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"ma-cartevitale.fr","","","","",""
"reglement-chronos.fr","46.19.66.173","9123","46.19.66.0/24","TIMEWEB-AS, RU","RU"
"reglements-contravention.fr","141.98.6.46","211252","141.98.6.0/24","AS_DELIS, US","BG"
"suivi-france-chrono.fr","176.123.1.99","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"suivis-chronoposst.fr","81.200.149.230","9123","81.200.149.0/24","TIMEWEB-AS, RU","RU"
