"fqdn","ip","asn","ip_prefix","owner","cc"
"aide-navigo.fr","185.216.71.209","211252","185.216.71.0/24","AS_DELIS, US","BG"
"amende-gouv-paiement.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"amendes-info-gouvs.fr","","","","",""
"antai-amende-gov.fr","","","","",""
"antai-amende.fr","87.121.221.114","211252","87.121.221.0/24","AS_DELIS, US","BG"
"blablacar-suspension.fr","","","","",""
"code-direct.fr","192.64.117.118","22612","192.64.117.0/24","NAMECHEAP-NET, US","US"
"colisredirection.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"deblocage-auth-systemeb.fr","","","","",""
"hmute-sg.fr","","","","",""
"neetlflix.fr","240.0.0.1","NA","NA","NA",""
"netlflaix.fr","240.0.0.1","NA","NA","NA",""
"police-nationale-frontieres.fr","192.236.209.88","54290","192.236.208.0/23","HOSTWINDS, US","US"
"pve-reglement.fr","87.121.221.114","211252","87.121.221.0/24","AS_DELIS, US","BG"
"quiz-lapostemobile.fr","217.70.184.55","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"seclncxx.fr","172.67.215.191","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"xn--rglement-antai-vjb.fr","","","","",""
"yhump-sg.fr","","","","",""
