"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-info.fr","","","","",""
"amendes-reglement.fr","","","","",""
"carrefourgroup.fr","217.21.190.139","34762","217.21.176.0/20","COMBELL-AS, BE","BE"
"centralsupelec.fr","","","","",""
"chrono-livraison-suivi.fr","141.95.59.238","16276","141.95.0.0/17","OVH, FR","FR"
"connect-lmpots.fr","","","","",""
"daikia-info.fr","83.229.19.70","210403","83.229.19.0/24","LWS, FR","FR"
"espce-socgen.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"infoamendes-gouvernement.fr","","","","",""
"infosg-connexion.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"infosg-particuliers.fr","","","","",""
"marcjacobs-france.fr","196.196.98.23","41564","196.196.98.0/24","AS41564, GB","SC"
"netflix-impayer.fr","","","","",""
"oakleyfrance.fr","165.231.4.85","57858","165.231.4.0/24","AS57858, US","SC"
"vente-licence-microsoft-office.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
