"fqdn","ip","asn","ip_prefix","owner","cc"
"aldi-groupes.fr","77.55.179.242","15967","77.55.179.0/24","NETARTGROUP, PL","PL"
"aldi-sa.fr","77.55.179.250","15967","77.55.179.0/24","NETARTGROUP, PL","PL"
"assure-maladie-cgu.fr","","","","",""
"authentipayp.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"bnpparibois.fr","0.0.0.0","NA","NA","NA",""
"co-auth.fr","104.21.7.243","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"colissimo-livraison.fr","","","","",""
"ent-iledefrance.fr","217.160.0.104","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"geoxoutletfrance.fr","","","","",""
"inforenouvellement-carte-vitale.fr","172.187.226.18","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"mitchellandnessfrance.fr","165.231.152.242","58065","165.231.152.0/24","PACKETEXCHANGE, GB","SC"
"pleasershoes-france.fr","196.196.38.250","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"reglement-sationnement-enligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"renouvellement-sante-enligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"sanitasiteofficiel.fr","196.196.38.250","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"selectedparis.fr","196.247.61.155","41564","196.247.61.0/24","AS41564, GB","SC"
"xn--amende-contravention-routire-6qc.fr","46.30.215.63","51468","46.30.208.0/21","ONECOM, DK","DK"
"xn--infos-renouvellement-sant-en-linge-z9c.fr","146.19.213.222","200019","146.19.213.0/24","ALEXHOST, MD","RU"
