"fqdn","ip","asn","ip_prefix","owner","cc"
"aide-remboursement.fr","54.224.232.110","14618","54.224.0.0/15","AMAZON-AES, US","US"
"ameli-assurance.fr","45.139.104.76","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"ameliassurancemaladie.fr","","","","",""
"assu-maladie-renouvellement-fr.fr","172.67.148.206","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"assurameli.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"chaussuredefootnike.fr","217.23.7.84","49981","217.23.0.0/20","WORLDSTREAM, NL","NL"
"chaussuresdebasketball.fr","217.23.10.229","49981","217.23.0.0/20","WORLDSTREAM, NL","NL"
"connexiipall.fr","62.4.16.183","12876","62.4.0.0/19","Online SAS, FR","FR"
"contrav-relance.fr","","","","",""
"relance-contrav.fr","","","","",""
"valider-edf.fr","199.231.191.162","19318","199.231.184.0/21","IS-AS-1, US","US"
