"fqdn","ip","asn","ip_prefix","owner","cc"
"connpaln.fr","62.4.16.183","12876","62.4.0.0/19","Online SAS, FR","FR"
"docmartensparis.fr","172.67.182.105","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"espace-assure-sante.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"espaceassure-sante.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"monrenouvellement-carte-vitale.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
"netflix-facturation.fr","","","","",""
"prestation-vitale.fr","212.132.104.118","8560","212.132.96.0/19","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"salomonfrancestores.fr","196.240.121.205","41564","196.240.121.0/24","AS41564, GB","SC"
"secure-free-mobile.fr","","","","",""
"societaireducreditagricole.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"votre-assurance-vital.fr","45.88.90.39","203168","45.88.90.0/24","UNKNOW, BE","BG"
