"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-smartoneiptv.fr","185.221.182.66","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"adidas-predator.fr","","","","",""
"adidaspredator.fr","","","","",""
"appweb-securpass-caissepagnes-assurances.fr","94.156.67.51","394711","94.156.67.0/24","LIMENET, US","BG"
"assistance-colissimo.fr","46.30.215.11","51468","46.30.208.0/21","ONECOM, DK","DK"
"cdur.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"concert-jul.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"controledescoupons.fr","","","","",""
"espace-assure-france.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"espace-vitale.fr","178.208.92.52","210079","178.208.92.0/24","EUROBYTE, RU","RU"
"github.pm","","","","",""
"hubspot.pm","103.113.70.134","44477","103.113.70.0/24","STARK-INDUSTRIES, GB","MD"
"impayeeamendegouv.fr","185.98.131.45","210403","185.98.131.0/24","LWS, FR","FR"
"infos-monaviscompte.fr","185.65.56.178","20756","185.65.56.0/23","NAMESHIELD, FR","FR"
"lapostepost.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"ma-regularisation.fr","104.21.55.200","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"monespace-assure.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"nike-blazer.fr","","","","",""
"nike-blazers.fr","","","","",""
"polelrsyuniv-nantes.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"sccfrance.fr","217.160.0.242","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"segre-leclerc.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"supermache-colruyt.fr","185.26.105.244","24935","185.26.105.0/24","ATE-AS, FR","FR"
"ticketmasterfrance.fr","217.160.0.219","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"uni-brest.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"ventepv.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"vusurlbc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
