"fqdn","ip","asn","ip_prefix","owner","cc"
"ac-nice06.fr","217.160.0.225","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"americaneagle-france.fr","196.196.155.5","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"amiparis-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"bouygues-batiment-il-de-france.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"brandchaussures.fr","104.21.34.80","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"compte-ameli.fr","104.21.28.91","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"controleroutier-reglement.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"g-shock-privee.fr","185.135.132.50","210403","185.135.132.0/24","LWS, FR","FR"
"mon-suivi-medical.fr","","","","",""
"monmobilemoinscher.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"nordafrance.fr","196.196.12.176","63119","196.196.12.0/24","AS-63119, SC","SC"
"nortaires.fr","198.23.58.40","32748","198.23.58.0/24","STEADFAST, US","US"
"notaires-fr.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"outletrl.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"outlook-noreply.fr","51.158.76.187","12876","51.158.0.0/15","Online SAS, FR","FR"
"renouvellement-info-en-ligne.fr","159.253.120.80","200019","159.253.120.0/24","ALEXHOST, MD","RU"
"resultat-ants.fr","162.255.119.236","22612","162.255.119.0/24","NAMECHEAP-NET, US","US"
"suivi-controleroutier.fr","176.123.1.34","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"ticket-mania.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ticket-master.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
