"fqdn","ip","asn","ip_prefix","owner","cc"
"boutiquechannel.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"dgfip-ca3.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dgfip-impots-ca3.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dossier-santer.fr","","","","",""
"elmordjene.fr","213.130.145.197","47583","213.130.145.0/24","AS-HOSTINGER, CY","GB"
"group-but.fr","83.229.19.75","210403","83.229.19.0/24","LWS, FR","FR"
"harleydavidson-shop.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"harleydavidson-store.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"information-cartevital.fr","20.77.42.129","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"moende11disney.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"moncompte-blank.fr","34.136.28.237","396982","34.136.16.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"mondialrelais-suivis.fr","","","","",""
"mondialrelay-transit.fr","20.77.42.129","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"mordjene.fr","213.130.145.197","47583","213.130.145.0/24","AS-HOSTINGER, CY","GB"
