"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-infraction-antaigouv.fr","15.197.172.60","16509","15.197.160.0/20","AMAZON-02, US","US"
"app-espace.fr","172.67.177.223","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"blogpsot.fr","172.67.201.37","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"bousorama-societegenerale.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"butgroup.fr","92.222.148.199","16276","92.222.0.0/16","OVH, FR","FR"
"chaussures-camper.fr","","","","",""
"colruytfrance.fr","","","","",""
"coragroup.fr","92.222.148.199","16276","92.222.0.0/16","OVH, FR","FR"
"favorisclients.fr","104.21.1.198","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"fortuneobank.fr","","","","",""
"infraction-routiere.fr","20.77.42.129","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"ipanemaenfrance.fr","104.21.8.199","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"kappafr.fr","172.67.200.244","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"mon-espace-abonnement.fr","","","","",""
"mon-service-assurance-vital.fr","93.123.39.42","401120","93.123.39.0/24","CHEAPY-HOST, US","BG"
"palmangelschaussures.fr","104.21.32.187","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"sante-ameli.fr","","","","",""
"suivietcertif-mdts.fr","217.160.0.39","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"verif-frsociale.fr","20.77.42.129","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
