"fqdn","ip","asn","ip_prefix","owner","cc"
"accesbanque.fr","185.135.132.49","210403","185.135.132.0/24","LWS, FR","FR"
"apple-shop.fr","92.113.28.212","47583","92.113.24.0/21","AS-HOSTINGER, CY","UA"
"attestation-enligne.fr","172.67.175.109","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"carbu-service-public.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"chaussurespikolinosparis.fr","104.21.84.139","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"dgccrf-restauration.fr","217.160.0.11","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"emporioarmanifrance.fr","104.21.75.73","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"gouvernement-fr.fr","","","","",""
"ikeafrance.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"knsfrance.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"livraisoncigarettes.fr","172.67.199.114","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"mes-actualisations-assure-enligne.fr","193.233.203.197","200019","193.233.203.0/24","ALEXHOST, MD","RU"
"monespacesanteenligne.fr","172.187.216.170","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"orsnge.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"saabfrance.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"sogen-sg.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"tudigofrance.fr","","","","",""
"u-dauphine.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"u-paris8.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"universite-assas.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"xlientcpay.fr","185.206.151.184","215413","185.206.151.0/24","PEBBLEHOST-PROTECTED, GB","GB"
