"fqdn","ip","asn","ip_prefix","owner","cc"
"boncoinoffre-annonces-748483939273738.fr","162.210.102.230","14555","162.210.96.0/21","LIQUIDNETLTD1, US","US"
"cancel-primevideo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"cancel-videoprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"chaussurefila.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"colis-regularisations.fr","154.216.19.122","215240","154.216.19.0/24","NETRESEARCH, GB","SC"
"departement-tva-facturation-dgfip.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"finances-gouv-dgfp-controle-tva.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"mondossierloc.fr","162.255.119.88","22612","162.255.119.0/24","NAMECHEAP-NET, US","US"
"order-primevideo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"pierrecardinfranceshop.fr","196.196.38.226","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"portaileco-cciauvergne.fr","104.21.69.107","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"prevention-gendarmerie.fr","46.105.29.65","16276","46.105.0.0/16","OVH, FR","FR"
"start-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"start-primevideo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"start-videoprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"xn--facultdessciences-universiteparis-saclay-gsd.fr","45.79.47.151","63949","45.79.32.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
