"fqdn","ip","asn","ip_prefix","owner","cc"
"amazon-regist.fr","45.140.165.119","208226","45.140.165.0/24","OUIHEBERG, FR","GB"
"auth-leboncoin.fr","","","","",""
"paypal-authapp.fr","81.88.52.164","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"paypal-services.fr","51.254.119.120","16276","51.254.0.0/15","OVH, FR","FR"
"secure-online.fr","91.216.107.91","210403","91.216.107.0/24","LWS, FR","FR"
"secure-snapchat.fr","","","","",""
"verificatio-dsp2-secure.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"verification-secu-secure.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"votreconseillerorangeenvisio.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"xn--compte-vrification-iwb.fr","","","","",""
