"fqdn","ip","asn","ip_prefix","owner","cc"
"amazon-verification-compte.fr","141.105.69.227","50867","141.105.69.0/24","HOSTKEY-RU-AS, NL","RU"
"boutiquebracelet.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"certificateairgouv.fr","","","","",""
"chaussure–nike.fr","","","","",""
"chronopostsuivis.fr","","","","",""
"connexion-disney.fr","","","","",""
"domaine-support-netflixclient.fr","37.44.237.237","49434","37.44.237.0/24","HARMONYHOSTING-AS, FR","FR"
"espace-formulaire.fr","","","","",""
"espacebanquepostale.fr","","","","",""
"espacesecuriser-bp.fr","216.239.36.21","15169","216.239.36.0/24","GOOGLE, US","US"
"fitflopsoutlet.fr","196.242.16.69","41564","196.242.16.0/24","AS41564, SE","SC"
"i-appleid-apple.fr","","","","",""
"info-certicode.fr","","","","",""
"infochronopost.fr","13.38.14.122","16509","13.36.0.0/14","AMAZON-02, US","US"
"lacostesiteofficiel.fr","","","","",""
"lbcauthen.fr","103.174.152.146","147303","103.174.152.0/24","COLOCONE1-AS-AP ColoCone, BD","BD"
"longchamps-sacs.fr","","","","",""
"louboutinhommechaussures.fr","","","","",""
"monespace-cmb.fr","62.210.119.208","12876","62.210.0.0/16","Online SAS, FR","FR"
"netflix-auth-facturation.fr","","","","",""
"netflix-compte-suspendu.fr","","","","",""
"netflix-service.fr","","","","",""
"netflix-tv.fr","","","","",""
"nike-tnpascher.fr","188.138.25.228","8972","188.138.25.0/24","GD-EMEA-DC-SXB1, DE","DE"
"nike–huarache.fr","","","","",""
"remboursement-impot.fr","81.88.53.55","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"remboursementbanque.fr","","","","",""
"renouvellements-cartes.fr","62.4.16.189","12876","62.4.0.0/19","Online SAS, FR","FR"
"service-ameli-support.fr","","","","",""
"snapchat-help.fr","37.44.237.134","49434","37.44.237.0/24","HARMONYHOSTING-AS, FR","FR"
"verif-secure.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"xn--vrification-colis-btb.fr","","","","",""
"yahoofrance.fr","","","","",""
