"fqdn","ip","asn","ip_prefix","owner","cc"
"ameiicompte.fr","","","","",""
"anderstore.fr","109.106.246.233","47583","109.106.240.0/21","AS-HOSTINGER, CY","DE"
"castoramagroup.fr","","","","",""
"chaussuresalomonfrance.fr","196.247.61.34","41564","196.247.61.0/24","AS41564, SE","SC"
"chronopost-relais.fr","46.21.153.219","29802","46.21.153.0/24","HVC-AS, US","US"
"chronopostservice.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"cicnepasrepondre.fr","","","","",""
"cora-group.fr","","","","",""
"demande-reactivation.fr","","","","",""
"drmartenspairs.fr","172.67.214.224","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"edf-hdf.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"electro-depotfrance.fr","","","","",""
"electro-depotgroup.fr","","","","",""
"electro-depotgroupe.fr","","","","",""
"espacesante-ameli.fr","","","","",""
"etnieschaussures.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"formulaire-cpam.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"livraisons-ameli.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"longchampsacsoldes.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"netflix-regularisations.fr","","","","",""
"netflix-verifi.fr","","","","",""
"ntfx-interverifications.fr","151.80.60.54","16276","151.80.0.0/16","OVH, FR","IT"
"office-365.fr","","","","",""
"service-client-chronoposte.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"skechersfranceparis.fr","196.196.38.209","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"suivi-colis-commande.fr","185.221.182.119","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"support-connect-netflix.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
