"fqdn","ip","asn","ip_prefix","owner","cc"
"accountsecure-sg.fr","","","","",""
"auth-formulaire-secure.fr","","","","",""
"critair-attestation.fr","","","","",""
"critair-vignette-gov.fr","","","","",""
"espace-infoclient.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"gouv-critairs.fr","","","","",""
"impotsgv-ci.fr","91.216.107.147","210403","91.216.107.0/24","LWS, FR","FR"
"indication-ameli.fr","","","","",""
"info-renouvellement-account.fr","","","","",""
"infoscritcommande.fr","51.91.248.112","16276","51.91.0.0/16","OVH, FR","FR"
"laposte-modification.fr","","","","",""
"leroy-merlin-outillage.fr","217.160.0.86","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"leroy-outillage.fr","217.160.0.86","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"leroymerlinoutillage.fr","217.160.0.86","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"leroyoutillage.fr","217.160.0.86","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"monespace-netflix.fr","62.210.168.145","12876","62.210.0.0/16","Online SAS, FR","FR"
"registre-ameli.fr","","","","",""
"restri-aimazone.fr","","","","",""
"site-ameli.fr","","","","",""
