"fqdn","ip","asn","ip_prefix","owner","cc"
"accueil-ameli.fr","5.8.8.94","34665","5.8.8.0/23","PINDC-AS, RU","RU"
"activation-pass-securite.fr","","","","",""
"aide-chronolivraison.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"ameli-infoservice.fr","","","","",""
"amelicpaminfo.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"amelifrancepro.fr","","","","",""
"assistanceacces-pro.fr","213.249.67.21","42585","213.249.64.0/21","METAREGISTRAR, NL","NL"
"banque-federale.fr","","","","",""
"boulangerr.fr","188.114.96.5","13335","188.114.96.0/24","CLOUDFLARENET, US","US"
"cesecurite.fr","109.234.162.27","50474","109.234.162.0/24","O2SWITCH, FR","FR"
"chrono-colis.fr","","","","",""
"colispost.fr","","","","",""
"critairs-gouvs.fr","37.139.128.250","211252","37.139.128.0/24","AS_DELIS, US","BG"
"dcshoesfrance.fr","196.196.38.231","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"disnayplusabonne.fr","194.180.48.205","17447","194.180.48.0/24","NET4-IN Net4India Ltd, IN","BG"
"disney-supports.fr","","","","",""
"edf-remboursememt.fr","","","","",""
"espace-support.fr","","","","",""
"espacesante-amelie.fr","","","","",""
"facturation-service.fr","","","","",""
"fortuneofrance.fr","","","","",""
"fr-ameli.fr","5.8.8.94","34665","5.8.8.0/23","PINDC-AS, RU","RU"
"gouvscritairs.fr","194.55.186.63","400377","194.55.186.0/24","AS-DC, US","BG"
"informationspaypal.fr","","","","",""
"kappafrance.fr","196.196.38.226","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"ma-cartevitalerenouvellement.fr","","","","",""
"ma-cartevitalrenouvellement.fr","","","","",""
"microsoft-azure.fr","","","","",""
"miseajourcerticodeplus.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"missfronce.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"muckbootsfrance.fr","196.196.38.201","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"netfiix-identification.fr","","","","",""
"netflix-espaceclient.fr","88.151.197.218","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"netflixcomptesclient.fr","","","","",""
"netflixserviceclient.fr","","","","",""
"ppl-information.fr","41.216.183.55","400377","41.216.183.0/24","AS-DC, US","ZA"
"relaischronopost.fr","23.227.203.73","29802","23.227.202.0/23","HVC-AS, US","US"
"smapchat.fr","","","","",""
"societegenerale-acces-particuliers.fr","","","","",""
"support-francenetflix.fr","","","","",""
"univ-iae.fr","104.21.91.24","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
