"fqdn","ip","asn","ip_prefix","owner","cc"
"antai-site.fr","51.81.69.6","16276","51.81.0.0/17","OVH, FR","US"
"autrybaskets.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"autryoutletfrance.fr","104.21.19.102","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"chaussuredudefrance.fr","165.231.200.161","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"colistransit.fr","104.247.81.52","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"colistransport.fr","104.247.81.53","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"crtzofficials.fr","","","","",""
"espacecartevitale-ameli.fr","213.232.235.79","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"formulaire-vitale.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"ma-livraison-colis.fr","104.21.15.188","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"malivraison-colis.fr","46.30.215.81","51468","46.30.208.0/21","ONECOM, DK","DK"
"mes-infractions.fr","62.4.16.183","12876","62.4.0.0/19","Online SAS, FR","FR"
"ministre-affaire-etrangere.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"mondial-relay-suivi.fr","104.21.24.200","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"mondialrelay-suivi.fr","46.30.215.121","51468","46.30.208.0/21","ONECOM, DK","DK"
"readd-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"recrutement-macifpro.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"sante-en-ligne.fr","104.21.77.104","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"sante-france-en-ligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"santefrance-en-ligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"santefrance-enligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"service-verification.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"sospref.fr","","","","",""
"souscriptions-renouvellement.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"steve-madden.fr","196.196.13.144","63119","196.196.13.0/24","AS-63119, SC","SC"
"supportclientbnpparibas-pf.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"verifcpay-cetelem.fr","","","","",""
"votrecertificationqualiopi.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
