"fqdn","ip","asn","ip_prefix","owner","cc"
"abiodoc.fr","170.39.226.155","57695","170.39.226.0/24","MISAKA Misaka Network, Inc., US","US"
"amelie-sms-carte.fr","","","","",""
"antai-ref83849.fr","79.133.46.227","44066","79.133.32.0/19","DE-FIRSTCOLO firstcolo.net, DE","DE"
"chronopost-suivis.fr","104.234.240.214","212238","104.234.240.0/24","CDNEXT, GB","CA"
"colis-dedouanement.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"espace-ameli-en-ligne.fr","193.143.1.103","198953","193.143.1.0/24","PROTON66, RU","RU"
"mondialrelay-colis.fr","104.234.240.214","212238","104.234.240.0/24","CDNEXT, GB","CA"
"outlook.wf","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"pass-secure.fr","172.67.148.44","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"sae-m0.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"sea-m0.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"suivi-remboursement.fr","198.45.114.194","398395","198.45.114.0/24","DOT-TECH-LLC, US","US"
"votre-compte.fr","","","","",""
