"fqdn","ip","asn","ip_prefix","owner","cc"
"assistance-cofidis.fr","217.160.0.155","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"assumaladie-vitale.fr","","","","",""
"birken-destock.fr","","","","",""
"birkendestock.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"cartevitale-info.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"chaussurebugatti.fr","196.196.13.172","63119","196.196.13.0/24","AS-63119, SC","SC"
"cmb-arkea.fr","217.160.0.87","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"disney-facturations.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"france-insoumise.fr","141.11.119.9","215049","141.11.119.0/24","ORDINET, FR","FR"
"lacostefrancesolde.fr","196.196.13.143","63119","196.196.13.0/24","AS-63119, SC","SC"
"mes-espace-renouvellement-enligne.fr","85.239.34.142","200019","85.239.34.0/24","ALEXHOST, MD","RU"
"renouvellement-espace-enligne.fr","176.123.1.166","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"rib-sequestre-lbc.fr","217.160.0.155","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"secure-updatecetelem.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"serure-conect.fr","172.67.142.125","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"shoptonticket.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"stopamende.fr","52.223.52.2","16509","52.223.48.0/20","AMAZON-02, US","US"
