"fqdn","ip","asn","ip_prefix","owner","cc"
"assurance-renouvellement.fr","217.160.0.30","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"bnpparibasprivate.fr","217.160.0.20","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"compte-connexion.fr","172.67.177.71","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"compte-vitale.fr","147.78.103.109","NA","NA","NA","BG"
"dhl-globalmail.fr","","","","",""
"leboncoinpaiement.fr","154.62.106.76","47583","154.62.106.0/24","AS-HOSTINGER, CY","US"
"mes-assure-espace-renouvellement.fr","91.208.206.185","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"mon-service-colis.fr","213.232.235.202","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"owalafrance.fr","104.21.61.246","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"service-vitale.fr","147.78.103.109","NA","NA","NA","BG"
