"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-cartevital.fr","147.78.103.122","215240","147.78.103.0/24","NETRESEARCH, GB","BG"
"amelie-sante-sms.fr","176.123.1.25","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"assur-maladie.fr","46.30.215.121","51468","46.30.208.0/21","ONECOM, DK","DK"
"assure-mes-espace-renouvellement.fr","176.123.2.141","200019","176.123.2.0/24","ALEXHOST, MD","MD"
"creditsecour.fr","185.166.188.12","47583","185.166.188.0/24","AS-HOSTINGER, CY","DE"
"fraude-opposition.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"hsmvx-sg.fr","85.209.93.231","47583","85.209.92.0/23","AS-HOSTINGER, CY","DE"
"mbpaypl.fr","62.210.130.168","12876","62.210.0.0/16","Online SAS, FR","FR"
"opposition-fraude.fr","","","","",""
"renouveler-ameli.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"save-gaza.fr","","","","",""
"sms-sante-amelie.fr","46.30.215.111","51468","46.30.208.0/21","ONECOM, DK","DK"
"telepayement-amende.fr","192.168.1.182","NA","NA","NA",""
