"fqdn","ip","asn","ip_prefix","owner","cc"
"ad-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"agenceparticuliersg-fr.fr","","","","",""
"connexions-vitale.fr","147.78.103.109","215240","147.78.103.0/24","NETRESEARCH, GB","BG"
"d-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dcshoes-fr.fr","104.21.64.106","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"dmo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"eemor.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"gabor-chaussures.fr","196.196.206.69","58065","196.196.206.0/24","PACKETEXCHANGE, GB","SC"
"gabor-france.fr","196.247.58.133","41564","196.247.58.0/24","AS41564, GB","SC"
"groupesfoncia.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"mes-espace-assure-renouvellement.fr","91.208.206.185","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"mon-colis-consultation-page.fr","46.30.215.74","51468","46.30.208.0/21","ONECOM, DK","DK"
"mon-colis-laposte-reception.fr","46.30.215.110","51468","46.30.208.0/21","ONECOM, DK","DK"
"mon-espace-colissimo.fr","213.232.235.202","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"mon-service-coli.fr","213.232.235.202","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"monrenouvellement-cartevitale.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"monrenouvellement-info.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"owala-france.fr","172.67.135.244","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"secu-info.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
