"fqdn","ip","asn","ip_prefix","owner","cc"
"ameliespace-client.fr","45.139.104.106","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"amendes-dossiers.fr","104.234.240.214","212238","104.234.240.0/24","CDNEXT, GB","CA"
"amendes-renseignements.fr","104.234.240.214","212238","104.234.240.0/24","CDNEXT, GB","CA"
"assure-vitale.fr","46.30.215.91","51468","46.30.208.0/21","ONECOM, DK","DK"
"banque-socredo.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"caterpillarfranceshop.fr","165.231.154.146","58065","165.231.154.0/24","PACKETEXCHANGE, GB","SC"
"dauphine-universite.fr","217.160.0.193","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"demane-renouvellement-espace-assure.fr","176.123.2.26","200019","176.123.2.0/24","ALEXHOST, MD","MD"
"espace-france-sante.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"espace-sante-en-ligne.fr","","","","",""
"espacefrance-sante.fr","172.67.217.242","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"falkefrance.fr","165.231.36.233","41564","165.231.36.0/24","AS41564, GB","SC"
"gouvernement-inteacttransfert-en.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"hr-doctolib.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"info-leboncoin.fr","","","","",""
"ipanema–france.fr","","","","",""
"malivraison-enligne.fr","46.30.215.111","51468","46.30.208.0/21","ONECOM, DK","DK"
"mcdonals.fr","","","","",""
"monportailsante.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sante-france-renouvellement.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"santefrance-renouvellement.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"santeremboursement-ameli.fr","77.90.38.162","215240","77.90.38.0/24","NETRESEARCH, GB","DE"
"securisepal-of.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"soldoutaccount.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"timberlandfr.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
