"fqdn","ip","asn","ip_prefix","owner","cc"
"5gringos-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"air-canada.fr","","","","",""
"airfrance-relationce.fr","217.160.0.134","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"bruno-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casombie-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"ch-saintemenehould.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS - Hetzner Online GmbH, DE","DE"
"coolzino-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"crownplay-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"fr-aphrodite.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"fr-plinko.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"fr-robocat.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"fra-amunra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"francelucky8.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"gestion-prime.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"golden-panda-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"idf-creditagricole.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"kickers-fr.fr","104.21.50.133","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"locowin-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"megawin-1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"mestickets.fr","104.21.14.54","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mon-espace-prime.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"play-regal-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"promodfr.fr","172.67.171.109","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"roman-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"service-client-prime.fr","","","","",""
"shufflefr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"spinauracasinos-fr.fr","172.67.180.221","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinboss-2026.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"spinboss-jouer.fr","104.21.17.187","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spin–boss.fr","","","","",""
"transactions-prime.fr","","","","",""
"unibetfrancecasino.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"vegasplus-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"vos-commandes-prime.fr","","","","",""
