"fqdn","ip","asn","ip_prefix","owner","cc"
"cashed-fr.fr","209.99.186.25","402253","209.99.184.0/21","SKN-NETWORK-1 - SKN Subnet & Telecom Ltd, KN","KN"
"casibom1.fr","104.21.63.197","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casino-revolut.fr","109.234.166.54","50474","109.234.164.0/22","O2SWITCH - O2SWITCH SAS, FR","FR"
"droits-interieurgouv.fr","","","","",""
"electro-prodestock.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"emporio-store.fr","","","","",""
"goldenstar.tf","172.67.140.7","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"ipcs-interieurgouv.fr","195.85.115.108","399629","195.85.115.0/24","BLNWX - BL Networks, US","US"
"noreply-prime.fr","","","","",""
"normes-interieurgouv.fr","","","","",""
"prime-abonnement-supositoire.fr","45.74.61.10","205397","45.74.61.0/24","AS-69HOST - 69HOST LLC, US","US"
"royalpandaonline.fr","104.21.52.28","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"slots-palace.tf","104.21.81.118","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"slotspalace.tf","104.21.77.13","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"timberlandfr.fr","172.67.198.108","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"webmail-prime.fr","","","","",""
