"fqdn","ip","asn","ip_prefix","owner","cc"
"accueil-edf.fr","","","","",""
"ameli-assurance-france.fr","","","","",""
"ameli-authentification.fr","","","","",""
"ameli-l.fr","","","","",""
"amelifrancesecu.fr","","","","",""
"assurance-vitales.fr","157.230.99.26","14061","157.230.96.0/20","DIGITALOCEAN-ASN, US","US"
"ca-paris-particuliers.fr","","","","",""
"edf-client.fr","5.196.177.220","16276","5.196.0.0/16","OVH, FR","FR"
"edf-facture.fr","149.57.209.166","64286","149.57.192.0/19","LOGICWEB, US","US"
"mise-a-jour-labanquepostale.fr","193.233.48.51","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
"netflix-secure.fr","","","","",""
"paiement-securise-lebncoin.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"paiementsecuriiseleboncoin.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"supportpaypalsecurisation.fr","","","","",""
"verifications-securite.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
