"fqdn","ip","asn","ip_prefix","owner","cc"
"client-labanquepostale.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"ma-banque-postal.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"netflix-reactivation.fr","","","","",""
"netflix-support.fr","","","","",""
"service-renouvellement-netflix.fr","","","","",""
"support-assistant-ameli.fr","","","","",""
"support-renouvellement-netflix.fr","","","","",""
"verification-login.fr","","","","",""
"verification-logins.fr","","","","",""
"verification-netflix-login.fr","","","","",""
"vitale-assure.fr","193.233.48.93","210352","193.233.48.0/24","SERVER4-AS, RU","RU"
