"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-infos.fr","","","","",""
"ameli-login-securite.fr","","","","",""
"ameliesantee.fr","","","","",""
"apps-mailorangebank.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"cpam-renouvellement.fr","","","","",""
"intagram.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"m-caissepargne.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"mise-a-jour-moncompte-ppal.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"netflix-connexion.fr","","","","",""
"nosservices-mabanque-bnpparibas.fr","","","","",""
"paiementsmsleboncoin.fr","","","","",""
"permisdeconduireantsgouv.fr","","","","",""
"secure-edf-regul.fr","","","","",""
"securite-bnpparibas.fr","","","","",""
"servicepublic-infoameli.fr","","","","",""
"victoriasecret-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"web-netflix.fr","","","","",""
