"fqdn","ip","asn","ip_prefix","owner","cc"
"1enligne-cic.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"abo-disney.fr","","","","",""
"activationsecurepass.fr","217.160.0.56","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"alerte-regularisation.fr","","","","",""
"allocations-familliales.fr","2.56.247.165","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"amazon-gestion.fr","2.56.247.88","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"ameii-expirations.fr","194.180.48.137","211252","194.180.48.0/24","AS_DELIS, US","BG"
"amende-gouv-service.fr","185.246.220.199","211252","185.246.220.0/24","AS_DELIS, US","BG"
"amendes-public.fr","194.87.151.167","211252","194.87.151.0/24","AS_DELIS, US","CZ"
"antaigouvinfos.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"certificatair-service.fr","","","","",""
"chrono-post-s.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"confirmer-paiement.fr","195.133.40.46","211252","195.133.40.0/24","AS_DELIS, US","CZ"
"demandescartesvitales.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"disneycompte-id.fr","45.128.234.223","211252","45.128.234.0/24","AS_DELIS, US","BG"
"espace-contravention.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"fr1-espace-cic.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"gouv-infraction.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"ma-vitale.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"mon-cic.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"neftiixfrance.fr","195.133.40.77","211252","195.133.40.0/24","AS_DELIS, US","CZ"
"particuliers-cic.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"regularisation-amande.fr","31.220.50.16","47583","31.220.48.0/20","AS-HOSTINGER, CY","CY"
"sav-iledefrance-mobilites.fr","","","","",""
"securitedsp2.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"service-clientsprime.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"suivi-login-chronopost.fr","","","","",""
"support-netfiix-paiement.fr","194.87.151.167","211252","194.87.151.0/24","AS_DELIS, US","CZ"
"support-redirections.fr","62.4.18.88","12876","62.4.0.0/19","Online SAS, FR","FR"
"support-verify.fr","45.132.240.244","47583","45.132.240.0/22","AS-HOSTINGER, CY","DE"
"vitaleinfo-ameli.fr","","","","",""
"votre-chrono-colis.fr","240.0.0.1","NA","NA","NA",""
"xn--rgularisation-amende-b2b.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"xn--sosfraudecrditagricole-l8b.fr","","","","",""
