"fqdn","ip","asn","ip_prefix","owner","cc"
"2023-infomations.fr","109.172.44.198","207713","109.172.44.0/24","GIR-AS, RU","RU"
"ameli-aide.fr","89.116.230.32","47583","89.116.230.0/23","AS-HOSTINGER, CY","LT"
"ameli-renouveilement.fr","185.225.73.36","211252","185.225.73.0/24","AS_DELIS, US","BG"
"ameli-rose.fr","45.148.119.222","203790","45.148.119.0/24","UP-NETWORK, FR","CH"
"amelicartevitalesms.fr","37.220.86.191","207713","37.220.86.0/24","GIR-AS, RU","RU"
"amelicompte.fr","37.220.86.191","207713","37.220.86.0/24","GIR-AS, RU","RU"
"amende-paiement.fr","13.49.21.156","16509","13.48.0.0/15","AMAZON-02, US","US"
"amende-serviceinfos.fr","212.87.204.108","211252","212.87.204.0/24","AS_DELIS, US","BG"
"amendes-antai-infraction.fr","45.9.148.56","49447","45.9.148.0/24","NICEIT, DM","DM"
"amendes-gouv-paiement.fr","","","","",""
"amendes-informations.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"amendes-infos.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"antai-aide.fr","191.101.2.218","47583","191.101.2.0/24","AS-HOSTINGER, CY","AE"
"assurancemaladie-service.fr","162.33.178.206","399629","162.33.178.0/24","BLNWX, US","US"
"auth-paiement.fr","198.50.245.190","16276","198.50.128.0/17","OVH, FR","CA"
"belenkachaussures.fr","","","","",""
"bnpparibas-securite.fr","","","","",""
"chrono-instruction.fr","213.32.89.44","16276","213.32.0.0/17","OVH, FR","FR"
"chrono-suivis-colis.fr","89.116.147.29","47583","89.116.146.0/23","AS-HOSTINGER, CY","LT"
"chronopost-compagnie.fr","37.220.86.192","207713","37.220.86.0/24","GIR-AS, RU","RU"
"chronopost-predict.fr","45.139.105.97","211252","45.139.105.0/24","AS_DELIS, US","BG"
"chronopost-verify.fr","213.32.89.44","16276","213.32.0.0/17","OVH, FR","FR"
"chronoposts-coiis.fr","194.180.48.83","211252","194.180.48.0/24","AS_DELIS, US","BG"
"cybertek-nantes.fr","","","","",""
"dgsiexamen.fr","","","","",""
"dhl-envois.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"espacecontravention.fr","37.220.86.202","207713","37.220.86.0/24","GIR-AS, RU","RU"
"formulaire-aide-carburant.fr","","","","",""
"fr-esim.fr","","","","",""
"fra-snapchat.fr","46.30.213.127","51468","46.30.208.0/21","ONECOM, DK","DK"
"gns-groupe.fr","217.160.0.239","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"gouv-aide.fr","","","","",""
"gouv-ameli.fr","","","","",""
"gouv-contravention.fr","","","","",""
"gouv-serv.fr","","","","",""
"info-security.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"info-service-renouvellement.fr","181.214.147.8","15440","181.214.147.0/24","BALTNETA Customers AS, LT","AE"
"infos-livraisons-dlh.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"infos-livraisons.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"infosecurepasssocietegenerale.fr","88.151.197.218","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"jacquetsas.fr","99.83.154.118","16509","99.83.144.0/20","AMAZON-02, US","US"
"mesamendesgouv.fr","","","","",""
"mon-espace-antai.fr","176.123.2.101","200019","176.123.2.0/24","ALEXHOST, MD","MD"
"mon-service-facturation.fr","","","","",""
"moninstructioncolis.fr","213.226.123.71","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"monprofil-bnpparibas.fr","","","","",""
"netfiix-erreur.fr","79.110.62.236","211252","79.110.62.0/24","AS_DELIS, US","BG"
"netfiix-paiement-client.fr","185.225.74.225","211252","185.225.74.0/24","AS_DELIS, US","BG"
"netflix-paiement-client.fr","185.225.74.225","211252","185.225.74.0/24","AS_DELIS, US","BG"
"netflix-redirection.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"netflix-renouvellement.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"no-reply-chrono-delivery-france.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"nouveautes-bnpparibas.fr","","","","",""
"nouvelle-cledigital-bnpparibas.fr","","","","",""
"paiementsecurecgv.fr","217.160.0.220","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"privehsbc.fr","46.182.4.120","204818","46.182.4.0/22","HOSTEUR-NET-CORE Hosteur NETWORK CORE, FR","FR"
"registrechronopost.fr","37.220.86.198","207713","37.220.86.0/24","GIR-AS, RU","RU"
"securecgv.fr","217.160.0.111","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"securiter-critair.fr","193.42.33.29","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"service-amendesetcontraventions.fr","","","","",""
"service-expedition-chronopost.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"services-assurancemaladie.fr","","","","",""
"sfrabonnement.fr","","","","",""
"snapchat-web.fr","78.138.58.31","210403","78.138.58.0/24","LWS, FR","FR"
"snapchatweb.fr","83.229.19.73","210403","83.229.19.0/24","LWS, FR","FR"
"suivi-commande-chronopost.fr","193.42.33.189","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"supportsnapchat.fr","191.101.14.198","47583","191.101.12.0/22","AS-HOSTINGER, CY","AE"
"verification-proprietaire.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"votre-cledigital-bnpparibas.fr","","","","",""
"websnapchat.fr","","","","",""
