"fqdn","ip","asn","ip_prefix","owner","cc"
"adidaschaussures.fr","74.91.27.21","33387","74.91.16.0/20","NOCIX, US","US"
"aide-assurancemaladie-france.fr","","","","",""
"alocataire-cafamille.fr","","","","",""
"amazon-verif.fr","81.88.57.68","39729","81.88.57.0/24","REGISTER-AS, IT","IT"
"ameli-assist.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"ameli-info-aide.fr","185.224.139.126","47583","185.224.136.0/22","AS-HOSTINGER, CY","DE"
"amelisecu-info.fr","185.247.117.11","60781","185.247.117.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"amende-infos.fr","37.220.86.13","207713","37.220.86.0/24","GIR-AS, RU","RU"
"amendes-gouv-info.fr","195.178.120.13","211252","195.178.120.0/24","AS_DELIS, US","BG"
"amendes-gouvs.fr","212.87.204.159","211252","212.87.204.0/24","AS_DELIS, US","BG"
"antai-amendes-gov.fr","2.56.247.103","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"antai-gouv-nationale.fr","37.220.86.22","207713","37.220.86.0/24","GIR-AS, RU","RU"
"antai-infraction.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"antai-mes-amandes.fr","62.4.17.33","12876","62.4.0.0/19","Online SAS, FR","FR"
"antai-paiement.fr","45.145.164.160","207992","45.145.164.0/24","FEELB, FR","FR"
"antai-reglement.fr","","","","",""
"antai-service.fr","","","","",""
"apple-id.fr","172.67.207.132","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"ch-gray.fr","","","","",""
"chronopost-transports.fr","185.246.220.203","211252","185.246.220.0/24","AS_DELIS, US","BG"
"chronorelais-instruction.fr","185.163.125.195","51269","185.163.124.0/22","HEXATOM, FR","FR"
"cn-cybertek.fr","","","","",""
"contravention-infos.fr","37.220.86.13","207713","37.220.86.0/24","GIR-AS, RU","RU"
"credit-argricole-service.fr","37.220.86.200","207713","37.220.86.0/24","GIR-AS, RU","RU"
"espace-carte-sante.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"espaces-antai.fr","111.90.151.146","45839","111.90.144.0/21","SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY","MY"
"finance-publique.fr","","","","",""
"fr-securisations.fr","","","","",""
"impot-gouvs.fr","","","","",""
"info-service-client.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"infoscaissedep2023.fr","","","","",""
"infosfactcvital.fr","","","","",""
"infraction-antai.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"mabangue-bmpparibas.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"mabanquue-bnppariibas.fr","178.128.150.239","14061","178.128.144.0/20","DIGITALOCEAN-ASN, US","US"
"mon-suivi-colis.fr","","","","",""
"moncomptesg.fr","","","","",""
"n-cybertek.fr","","","","",""
"netflix-regularisation-paiment.fr","62.210.144.216","12876","62.210.0.0/16","Online SAS, FR","FR"
"reglement-amendes.fr","88.151.197.147","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"relaispickup-chronopost.fr","89.117.37.216","47583","89.117.36.0/23","AS-HOSTINGER, CY","LT"
"s0getrel.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"sante-droits.fr","212.87.204.108","211252","212.87.204.0/24","AS_DELIS, US","BG"
"securecerticode.fr","154.26.158.109","141995","154.26.152.0/21","CAPL-AS-AP Contabo Asia Private Limited, SG","US"
"service-amende-antai.fr","37.220.86.18","207713","37.220.86.0/24","GIR-AS, RU","RU"
"service-operateur.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sfr-web-connexion.fr","2.56.247.77","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"xn--paiementsecurisleboncoin-pfc.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"xn--service-vrification-nickel-jlc.fr","37.220.86.200","207713","37.220.86.0/24","GIR-AS, RU","RU"
