"fqdn","ip","asn","ip_prefix","owner","cc"
"affranchissementchronopost.fr","213.226.123.71","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"ameli-aide-formulaire.fr","45.93.138.149","47583","45.93.136.0/22","AS-HOSTINGER, CY","CY"
"ameli-compte-vitale.fr","","","","",""
"amende-antai.fr","193.203.15.201","51167","193.203.15.0/24","CONTABO, DE","DE"
"antai-gouv-amendes.fr","40.113.162.59","8075","40.112.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"assistance-moncompte-client.fr","168.100.9.155","399629","168.100.9.0/24","BLNWX, US","US"
"assursanteameli.fr","","","","",""
"chaussuresleguano.fr","104.21.19.44","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"chronopost-auto-sms.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"chronopost-parcel.fr","157.254.237.164","399486","157.254.237.0/24","VIRTUO, CA","US"
"chronoposterreur-acheminement.fr","185.246.220.75","211252","185.246.220.0/24","AS_DELIS, US","BG"
"conseillersgclient-societegenerale.fr","","","","",""
"cpam-couverturesante.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"cpt-cybertek.fr","","","","",""
"credit-agricole-sa6.fr","","","","",""
"gouv-amendesms.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"gouvernement-amendes.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"help-chronopost-colis.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"incbanquepostal.fr","","","","",""
"m-activation-carrefourbanque.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"m-activation-ob.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"mabanquebnp.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"mes-amendes-regularisation.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"mesamendes-infogouv.fr","185.181.8.144","60781","185.181.8.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"mon-dossier-antai.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"mon-formulaire-allocation.fr","","","","",""
"netflix-renouvellement-aide.fr","","","","",""
"netflix-setting.fr","157.254.237.164","399486","157.254.237.0/24","VIRTUO, CA","US"
"ntflix-facturation.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"redirection-servicesante.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"redirection-servicevitale.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"regularisation-amendes.fr","","","","",""
"serviceverification45.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"sgannulationcb-societegenerale.fr","","","","",""
"ssigouv.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"supportclient-colischrono.fr","62.210.130.246","12876","62.210.0.0/16","Online SAS, FR","FR"
"timbres-impots.fr","","","","",""
"traiter-mes-amendes.fr","146.19.168.209","207992","146.19.168.0/24","FEELB, FR","FR"
"ucaf.fr","162.0.215.21","22612","162.0.215.0/24","NAMECHEAP-NET, US","US"
"verify-colissimo.fr","51.210.4.201","16276","51.210.0.0/16","OVH, FR","FR"
"vignette-antipollution-france.fr","","","","",""
"xn--amendes-rgularisations-j8b.fr","54.151.132.162","16509","54.151.128.0/17","AMAZON-02, US","US"
"xn--versement-prstation-mzb.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
