"fqdn","ip","asn","ip_prefix","owner","cc"
"acceuil-infosms-chrono.fr","88.151.197.155","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"amende-espaceservice.fr","212.87.204.108","211252","212.87.204.0/24","AS_DELIS, US","BG"
"amende-public.fr","213.226.123.104","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"amendes-gouvernement.fr","54.151.132.162","16509","54.151.128.0/17","AMAZON-02, US","US"
"amendes-payer.fr","45.134.174.138","43641","45.134.174.0/24","SOLLUTIUM-NL, PL","UA"
"antai-contravention.fr","178.170.14.107","21409","178.170.0.0/17","IKOULA, FR","FR"
"antai-publique-service.fr","159.253.120.253","200019","159.253.120.0/24","ALEXHOST, MD","RU"
"chronopost-incidents.fr","54.151.132.162","16509","54.151.128.0/17","AMAZON-02, US","US"
"chronopost-info.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"cybertek-nantes.fr","","","","",""
"facture-chronopost.fr","","","","",""
"fr-artefact.fr","193.37.145.67","210403","193.37.145.0/24","LWS, FR","FR"
"fr-esrifrance.fr","193.37.145.67","210403","193.37.145.0/24","LWS, FR","FR"
"fr-generixgroup.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"fr-hellowork.fr","193.37.145.67","210403","193.37.145.0/24","LWS, FR","FR"
"fr-milanpresse.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"fr-sidexa.fr","193.37.145.67","210403","193.37.145.0/24","LWS, FR","FR"
"gouv-rappelamendes.fr","109.172.44.213","207713","109.172.44.0/24","GIR-AS, RU","RU"
"info-compte-netfiix.fr","","","","",""
"info-renouv-client.fr","81.88.57.68","39729","81.88.57.0/24","REGISTER-AS, IT","IT"
"infos-caisse-epargne.fr","13.48.178.186","16509","13.48.0.0/15","AMAZON-02, US","US"
"la-banquedefrance.fr","","","","",""
"laposte-suivi-colis.fr","40.113.162.59","8075","40.112.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"livraison-colis.fr","3.82.110.37","14618","3.80.0.0/12","AMAZON-AES, US","US"
"mes-amendes-antai.fr","91.229.239.35","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"myrelivraison.fr","185.163.125.195","51269","185.163.124.0/22","HEXATOM, FR","FR"
"nantes-cybertek.fr","","","","",""
"nantescybertek.fr","","","","",""
"netflixhelps.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"paiement-contravention.fr","85.239.33.251","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"payer-amende.fr","217.160.0.175","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"payer-amendes.fr","","","","",""
"publique-service-amende.fr","159.253.120.253","200019","159.253.120.0/24","ALEXHOST, MD","RU"
"reglements-contravention.fr","213.226.123.71","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"regler-mes-amendes.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"restrictions-clients.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"securise-ameli.fr","52.47.121.2","16509","52.47.0.0/16","AMAZON-02, US","US"
"suivicolichronopost.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"traitement-amendes.fr","45.158.77.46","207992","45.158.77.0/24","FEELB, FR","GB"
