"fqdn","ip","asn","ip_prefix","owner","cc"
"acceuil-livraison-chrono.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"aide-carburants2023gouv.fr","","","","",""
"aide-economie-relance.fr","2.59.222.167","209155","2.59.220.0/22","ONEHOSTPLANET, CZ","CZ"
"aide-relance-economie.fr","","","","",""
"amendeparticulier-antai.fr","109.172.44.234","207713","109.172.44.0/24","GIR-AS, RU","RU"
"antaicontravention.fr","51.81.241.172","16276","51.81.128.0/17","OVH, FR","US"
"assuranceameli.fr","","","","",""
"auth-disneyplus.fr","","","","",""
"banquedefranceconnect.fr","88.151.197.175","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"bdf-secu.fr","45.140.164.167","208226","45.140.164.0/24","OUIHEBERG, FR","GB"
"boutique-carrefour.fr","193.203.239.81","210403","193.203.239.0/24","LWS, FR","FR"
"chronopostlivraisoncolis.fr","194.87.217.130","208226","194.87.217.0/24","OUIHEBERG, FR","CZ"
"chronorelaislivraison.fr","185.163.124.96","51269","185.163.124.0/22","HEXATOM, FR","FR"
"colissimo-help.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"contravention-antai.fr","45.158.77.45","207992","45.158.77.0/24","FEELB, FR","GB"
"contraventionsgouv.fr","172.187.225.58","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"crocsfrpromo.fr","165.231.200.153","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"desigualoutlet.fr","196.196.38.244","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"desigualparis.fr","196.196.38.245","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"france-airbus.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"info-serviceabonnement.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"infos-colis-chronopost.fr","37.220.86.13","207713","37.220.86.0/24","GIR-AS, RU","RU"
"micromania-playstation.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"mon-espace-vitale.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"regu-amen-fr.fr","88.151.197.200","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"regulation-netflix.fr","","","","",""
"relivraison-colis.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"renouvellement-ntflx.fr","","","","",""
"rh-disneystore.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"service-antai-dossier.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"service-chronopost-suivis.fr","","","","",""
"service-public-amende.fr","181.214.147.54","15440","181.214.147.0/24","BALTNETA Customers AS, LT","AE"
"sfrhelp.fr","74.234.252.121","8075","74.234.0.0/15","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"suivichronpost.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"suiviclientpart-chronopost.fr","109.172.44.234","207713","109.172.44.0/24","GIR-AS, RU","RU"
"urgence-sfr-contact.fr","","","","",""
"xn--mon-service-anta-ntb.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
