"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-regularisations.fr","","","","",""
"antai-contravention.fr","85.239.33.251","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"apple-connexion.fr","104.21.16.23","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"assistance-mon-compte-client.fr","140.82.56.115","20473","140.82.56.0/22","AS-CHOOPA, US","US"
"authentification-sg.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"autosure-amzn.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"bnpparibas-nosclients.fr","79.110.62.157","211252","79.110.62.0/24","AS_DELIS, US","BG"
"bnpparibas-nosservices.fr","79.110.62.157","211252","79.110.62.0/24","AS_DELIS, US","BG"
"caisse-epargne-compte.fr","173.234.28.236","63018","173.234.28.0/24","DEDICATED, US","US"
"cartevitaleameli.fr","","","","",""
"chrono-post-sms-s.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"client-securise.fr","","","","",""
"colis-chronolivraison.fr","20.199.17.199","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"connect-auth.fr","208.91.197.91","40034","208.91.197.0/24","CONFLUENCE-NETWORK-INC, VG","VG"
"credit-agricoleparis.fr","","","","",""
"creditsagricoleparis.fr","","","","",""
"espace-client-nickel.fr","79.110.62.157","211252","79.110.62.0/24","AS_DELIS, US","BG"
"fossilmagasinparis.fr","5.157.59.62","41564","5.157.59.0/24","AS41564, GB","US"
"fossiloutletfrance.fr","165.231.65.217","48950","165.231.65.0/24","GLOBALCOLOCATION, GB","SC"
"fr-cegedim-activ.fr","","","","",""
"fr-editions-dalloz.fr","","","","",""
"fr-planisware.fr","","","","",""
"gouv-amendesdossier.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"gov-amandes.fr","","","","",""
"info-antai.fr","79.110.62.160","211252","79.110.62.0/24","AS_DELIS, US","BG"
"infosupport-chrono.fr","88.151.197.218","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"jakshoes.fr","3.64.163.50","16509","3.64.0.0/12","AMAZON-02, US","US"
"mon-instruction-colis.fr","213.226.123.71","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"netflix-aide-renouvellement.fr","","","","",""
"netflix-helpsassistances.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
"netflix-info-payement.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"no-reply.fr","213.186.33.87","16276","213.186.32.0/19","OVH, FR","FR"
"nosservices-bnpparibas.fr","79.110.62.157","211252","79.110.62.0/24","AS_DELIS, US","BG"
"pickup-colis.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"plusdisney.fr","","","","",""
"recup-pay.fr","213.226.123.40","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"redirection-supports.fr","62.210.130.132","12876","62.210.0.0/16","Online SAS, FR","FR"
"regularisations-amendes.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"regulations-amendes.fr","","","","",""
"relais-suivis.fr","141.98.11.72","209605","141.98.11.0/24","HOSTBALTIC, LT","LT"
"sfr-annulations.fr","45.158.77.28","207992","45.158.77.0/24","FEELB, FR","GB"
"sgidf-societegenerale.fr","","","","",""
"store-cybertek.fr","","","","",""
"xn--monespaceamli-lhb.fr","37.220.86.191","207713","37.220.86.0/24","GIR-AS, RU","RU"
"xn--ractivations-netfiix-b2b.fr","","","","",""
"xn--rgularisation-contravention-boc.fr","179.43.154.223","51852","179.43.128.0/18","PLI-AS, PA","PA"
