"fqdn","ip","asn","ip_prefix","owner","cc"
"actioncamerafr.fr","172.67.175.33","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"amelli-renouvellement.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM - One.com A/S, DK","DK"
"casino-goldbet.fr","","","","",""
"casino-smash.fr","","","","",""
"casinospinfin.fr","","","","",""
"confirmation-du-rendez-vous-securise-via-leboncoin.fr","","","","",""
"cresusofficiall.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"dfynesfr.fr","104.21.83.166","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"dgfip-finances-publiques.fr","217.160.0.61","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"dgse.re","217.70.184.38","29169","217.70.184.0/24","GANDI-AS - GANDI SAS, FR","FR"
"ee-mo.re","172.67.179.79","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"eeemo.re","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"feuvert-groupe.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"goldbetcasinofrance.fr","","","","",""
"marcjacobsfr.fr","","","","",""
"slotsdjj.fr","","","","",""
"slotstake.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02 - Amazon.com, Inc., US","US"
"suivi-de-comptes.fr","","","","",""
"westacescasino.fr","","","","",""
"wonacocasinoenligne.fr","","","","",""
