"fqdn","ip","asn","ip_prefix","owner","cc"
"arubabet-france.fr","","","","",""
"casinovacasinoonline.fr","","","","",""
"corgibet-enligne.fr","","","","",""
"corgibet-france.fr","","","","",""
"ellessefrance.fr","104.21.63.61","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"gouv-parisjustice.fr","","","","",""
"incaspin-online.fr","172.67.131.113","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mondial-relay-livraison.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM - One.com A/S, DK","DK"
"pr0fil-clientsv4.fr","","","","",""
"rayban-pas-cher.fr","195.201.69.223","24940","195.201.0.0/16","HETZNER-AS - Hetzner Online GmbH, DE","DE"
"rowentafrance.fr","172.67.209.253","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinbara-francais.fr","","","","",""
"tineco-destock.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"tinecodestock.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"wedgwoodfrance.fr","104.21.66.53","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
